Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Gender,Relationship_Status,Hometown,Unit,Decision_skill_possess,Compensation_and_Benefits,Attrition_rate
50.0,3,16.0,4,36,2,3,9.0,1.0,5,1.6081,0.7075,2.0,2,6,4,1,0,1,2,1,4,
29.0,2,6.0,2,52,0,3,6.0,3.0,4,-1.8176,0.7075,1.0,1,6,3,1,1,1,0,1,3,
32.0,3,8.0,2,21,0,3,5.0,4.0,3,-0.1048,1.8688,1.0,5,8,3,0,1,4,9,0,2,
51.0,3,12.0,4,28,0,1,9.0,3.0,3,-0.9612,-0.4537,2.0,2,8,3,1,0,4,3,2,2,
52.0,1,19.0,4,54,1,2,5.0,1.0,3,0.7516,0.7075,2.0,2,6,4,0,1,1,0,3,3,
21.0,3,2.0,1,60,1,3,7.0,1.0,3,0.7516,-0.4537,3.0,2,8,4,1,0,3,2,1,2,
59.0,4,28.5,3,47,0,2,9.0,1.0,3,0.7516,0.7075,1.0,1,8,4,1,0,0,1,1,2,
25.0,4,6.0,4,27,0,5,6.0,1.0,4,-1.8176,-0.4537,3.0,1,8,4,0,1,4,4,2,2,
48.0,4,10.0,1,63,0,3,9.0,2.0,4,-0.1048,0.7075,2.0,3,7,4,1,1,3,2,3,2,
20.0,3,1.0,1,31,1,2,9.0,5.0,1,-0.1048,-0.4537,1.0,4,8,3,1,0,3,4,2,3,
26.0,3,3.0,3,55,0,1,5.0,3.0,3,-0.9612,-0.4537,2.0,4,8,3,1,0,2,5,2,2,
35.0,4,7.0,2,31,0,2,7.0,3.0,2,-0.1048,0.7075,2.0,4,6,1,1,1,0,9,3,3,
52.0,2,24.0,1,71,1,1,5.0,2.0,1,1.6081,-2.7762,2.0,3,7,3,0,0,2,10,2,3,
31.0,5,3.0,3,39,0,3,8.0,4.0,4,0.7516,0.7075,2.0,2,7,4,0,0,2,9,2,0,
58.0,4,21.0,3,60,1,3,5.0,3.0,3,-0.1048,-0.4537,1.0,2,7,3,1,0,2,9,2,2,
32.0,2,7.0,1,52,1,4,8.0,2.0,3,-1.8176,-2.7762,1.0,1,9,3,0,0,1,5,2,3,
28.0,2,5.0,2,46,1,3,4.0,1.0,3,0.7516,-0.4537,1.0,3,5,4,1,1,4,6,2,2,
65.0,2,26.0,4,52,0,1,5.0,2.0,3,0.7516,-0.4537,1.0,3,8,4,0,0,4,2,3,2,
42.0,3,19.0,2,57,1,2,5.0,3.0,4,0.7516,-0.4537,2.0,3,8,1,0,1,2,2,0,3,
19.0,4,0.0,0,69,0,1,6.0,2.0,3,-0.1048,-0.4537,2.0,3,8,3,1,1,3,0,0,3,
25.0,1,6.0,2,37,1,5,8.0,2.0,2,-0.1048,-0.4537,2.0,3,8,1,1,0,3,4,0,0,
25.0,4,6.0,1,46,2,2,6.0,1.0,4,-0.9612,-0.4537,2.0,2,9,3,0,1,2,3,1,2,
27.0,3,5.0,3,26,0,3,7.0,3.0,4,-0.1048,-1.615,2.0,4,8,3,1,0,2,2,3,2,
58.0,2,23.0,3,25,1,4,5.0,1.0,3,1.6081,0.7075,2.0,4,8,5,0,1,2,10,1,3,
60.0,5,36.0,1,42,1,4,6.0,1.0,3,-0.1048,-1.615,2.0,4,7,3,1,0,3,5,0,3,
26.0,4,4.0,2,41,1,2,8.0,3.0,3,0.7516,-0.4537,2.0,3,8,3,1,0,2,11,0,0,
20.0,3,1.0,1,56,1,3,5.0,1.0,3,-0.9612,-0.4537,2.0,1,5,3,0,0,2,2,3,2,
35.0,2,10.0,2,46,2,4,5.0,1.0,2,0.7516,-0.4537,3.0,3,8,5,1,0,3,9,0,2,
60.0,5,25.0,1,28,1,5,5.0,4.0,5,-0.9612,-1.615,2.0,4,8,3,0,1,3,5,1,2,
28.0,4,6.0,1,40,1,4,10.0,1.0,4,-1.8176,0.7075,2.0,3,7,3,0,1,1,0,3,3,
52.0,2,18.0,4,72,1,4,10.0,3.0,3,1.6081,-0.4537,2.0,4,5,3,0,1,4,9,3,3,
37.0,1,8.0,1,28,1,3,4.0,3.0,3,-0.9612,0.7075,2.0,3,8,3,0,1,0,9,2,3,
36.0,4,12.0,1,58,0,1,7.0,1.0,4,-1.8176,0.7075,2.0,4,8,4,0,0,3,3,2,2,
22.0,3,3.0,2,38,1,2,7.0,2.0,2,-0.1048,-0.4537,2.0,3,5,4,1,1,1,10,1,2,
47.0,3,11.0,3,61,0,3,7.0,1.0,3,-0.1048,0.7075,2.0,4,8,3,1,0,3,4,3,2,
25.0,3,6.0,3,49,1,4,4.0,2.0,3,0.7516,-0.4537,2.0,4,8,2,1,0,0,10,1,2,
38.0,4,12.0,1,70,1,3,5.0,4.0,3,-0.1048,-0.4537,2.0,3,6,5,0,0,3,2,3,2,
55.0,3,31.0,4,58,1,2,9.0,2.0,1,-0.1048,-0.4537,1.0,2,7,3,0,1,2,9,1,2,
28.0,3,5.0,3,73,1,3,6.0,1.0,3,-1.8176,1.8688,2.0,3,8,3,0,1,0,1,3,2,
62.0,3,30.0,4,36,2,2,9.0,3.0,5,-0.1048,0.7075,1.0,3,6,5,1,0,4,5,0,3,
47.0,4,25.0,1,27,1,1,5.0,4.0,3,0.7516,-0.4537,2.0,1,8,3,1,0,4,5,2,2,
52.0,2,24.0,4,66,2,4,8.0,2.0,3,1.6081,0.7075,1.0,4,6,2,0,1,3,8,1,2,
24.0,3,5.0,4,21,1,4,5.0,3.0,3,0.7516,-0.4537,2.0,3,7,3,1,1,2,5,3,3,
53.0,3,29.0,4,55,1,2,10.0,1.0,4,-0.9612,-0.4537,3.0,2,8,4,0,1,3,10,0,3,
59.0,4,20.0,1,53,0,1,6.0,2.0,3,-1.8176,0.7075,1.0,1,7,3,0,0,1,5,2,2,
42.0,5,21.0,4,32,1,1,6.0,3.0,4,0.7516,-2.7762,2.0,3,8,2,0,1,2,3,2,3,
45.0,3,21.0,2,32,1,3,6.0,4.0,2,0.7516,1.8688,2.0,4,7,1,1,0,1,9,2,3,
30.0,2,7.0,3,66,0,5,8.0,4.0,3,1.6081,0.7075,2.0,4,7,3,0,1,4,3,3,2,
27.0,4,4.0,3,32,1,3,4.0,3.0,2,0.7516,0.7075,2.0,2,8,3,1,0,1,10,3,2,
24.0,3,5.0,3,53,0,3,5.0,3.0,3,-0.1048,0.7075,2.0,2,9,3,0,0,3,7,3,2,
27.0,3,4.0,1,73,1,3,8.0,1.0,3,-1.8176,0.7075,2.0,2,8,3,0,0,0,1,3,4,
37.0,1,13.0,4,49,1,2,4.0,3.0,3,0.7516,0.7075,2.0,2,8,2,1,0,2,10,0,2,
23.0,2,4.0,3,73,2,4,5.0,3.0,4,0.7516,-0.4537,2.0,3,8,3,1,1,4,3,1,0,
57.0,1,26.0,3,30,0,4,7.0,2.0,3,-0.1048,0.7075,2.0,2,5,3,0,0,4,5,1,3,
37.0,4,2.0,2,63,0,3,9.0,2.0,5,0.7516,0.7075,2.0,4,7,2,1,1,3,10,1,2,
27.0,4,5.0,3,66,1,2,5.0,3.0,3,0.7516,-0.4537,2.0,3,8,3,1,0,2,10,0,2,
36.0,3,8.0,3,73,1,1,9.0,1.0,3,0.7516,0.7075,2.0,2,9,2,1,0,0,9,2,3,
35.0,4,9.0,4,30,0,4,9.0,2.0,3,0.7516,-2.7762,2.0,4,6,4,0,1,0,3,3,3,
51.0,4,18.0,3,48,1,1,8.0,4.0,3,-0.9612,0.7075,2.0,2,5,3,0,0,0,9,1,2,
34.0,1,5.0,1,55,1,1,7.0,3.0,2,0.7516,-0.4537,2.0,2,8,4,1,0,4,5,0,0,
35.0,4,10.0,4,55,0,4,8.0,4.0,3,-1.8176,-0.4537,1.0,5,8,4,0,0,3,2,0,2,
50.0,3,26.0,1,50,2,3,8.0,1.0,4,-1.8176,-0.4537,3.0,4,7,5,1,0,1,9,1,0,
50.0,1,17.0,1,47,1,1,8.0,1.0,3,-0.1048,-0.4537,2.0,2,7,3,0,0,3,5,0,2,
45.0,4,6.0,1,61,2,2,6.0,1.0,3,0.7516,-0.4537,2.0,3,8,3,1,0,3,7,3,3,
42.0,5,17.0,4,35,1,2,7.0,2.0,3,-1.8176,-0.4537,2.0,3,8,3,0,0,1,9,1,2,
19.0,4,0.0,0,64,0,5,4.0,4.0,3,0.7516,-0.4537,2.0,2,8,3,0,1,1,4,2,4,
30.0,3,6.0,3,23,1,1,4.0,1.0,3,0.7516,-2.7762,2.0,2,7,3,1,0,1,0,1,2,
60.0,4,33.0,3,44,0,3,5.0,1.0,3,-0.9612,-0.4537,2.0,2,8,1,1,0,1,2,1,2,
23.0,4,4.0,3,47,1,5,2.0,3.0,4,-0.1048,1.8688,2.0,2,5,3,0,0,2,5,3,3,
27.0,4,4.0,2,66,0,3,7.0,3.0,4,0.7516,-1.615,2.0,3,7,5,1,0,2,5,0,2,
25.0,4,6.0,1,22,1,2,7.0,1.0,3,-0.1048,0.7075,2.0,4,5,4,1,1,3,2,0,2,
26.0,3,2.0,2,21,2,3,6.0,3.0,3,0.7516,-0.4537,2.0,2,8,3,0,0,0,0,3,2,
42.0,3,5.0,4,22,0,4,10.0,3.0,4,-1.8176,-0.4537,2.0,4,8,4,0,0,0,10,3,3,
45.0,4,7.0,2,43,1,5,8.0,3.0,3,-0.1048,0.7075,2.0,3,8,3,0,0,1,2,1,2,
47.0,4,21.0,4,25,0,4,7.0,4.0,3,1.6081,-0.4537,2.0,4,5,2,0,0,1,2,0,2,
35.0,4,9.0,1,60,0,3,9.0,1.0,3,0.7516,0.7075,2.0,3,7,3,0,0,2,6,3,2,
57.0,3,30.0,4,20,2,4,7.0,1.0,3,1.6081,0.7075,2.0,5,6,3,1,1,2,3,1,2,
23.0,3,4.0,2,49,2,3,5.0,2.0,3,-0.1048,0.7075,2.0,2,7,3,0,0,2,3,3,3,
19.0,5,0.0,0,30,1,3,3.0,3.0,3,-1.8176,-0.4537,2.0,2,7,4,1,0,3,6,1,2,
29.0,2,7.0,1,51,1,2,5.0,1.0,3,-0.9612,-0.4537,1.0,4,8,3,1,1,2,6,3,3,
46.0,3,21.0,2,54,1,4,6.0,1.0,2,-0.9612,-1.615,2.0,3,8,3,0,1,3,10,3,3,
35.0,5,6.0,1,42,1,3,9.0,2.0,3,0.7516,-0.4537,2.0,2,9,3,0,0,3,3,3,2,
27.0,4,4.0,2,60,1,3,8.0,1.0,3,-0.1048,0.7075,2.0,3,8,3,0,0,4,10,3,2,
30.0,3,6.0,4,47,1,3,9.0,1.0,3,0.7516,0.7075,2.0,2,7,3,0,0,3,9,3,3,
30.0,4,7.0,3,31,0,3,8.0,3.0,3,-0.1048,0.7075,2.0,2,8,5,0,0,2,11,2,2,
34.0,2,5.0,3,36,0,3,6.0,2.0,3,0.7516,-0.4537,2.0,4,8,1,1,0,2,3,3,2,
53.0,1,27.0,4,42,1,2,7.0,5.0,5,0.7516,1.8688,2.0,3,8,3,0,0,2,3,2,2,
32.0,3,8.0,4,57,1,4,10.0,3.0,3,-0.1048,0.7075,2.0,3,8,3,0,1,4,3,3,1,
27.0,2,4.0,3,33,0,3,4.0,4.0,3,-1.8176,0.7075,1.0,4,8,3,1,0,4,1,1,2,
37.0,3,39.0,2,32,1,2,6.0,3.0,3,-0.1048,-0.4537,2.0,3,6,4,0,1,3,2,1,2,
26.0,4,2.0,2,50,0,4,5.0,5.0,3,0.7516,1.8688,1.0,4,8,3,0,1,1,1,2,2,
62.0,3,28.0,3,53,1,2,7.0,1.0,3,-0.9612,-0.4537,2.0,2,8,4,0,0,1,8,0,1,
22.0,3,3.0,1,52,0,3,9.0,3.0,4,-1.8176,-2.7762,2.0,2,6,3,0,0,1,5,0,3,
46.0,4,9.0,2,29,1,3,6.0,3.0,2,-0.1048,-0.4537,2.0,5,7,3,1,0,1,4,0,3,
45.0,3,15.0,1,45,0,2,6.0,1.0,4,-0.1048,0.7075,2.0,2,5,3,1,1,4,5,1,3,
29.0,1,7.0,1,21,0,3,5.0,4.0,1,0.7516,0.7075,2.0,2,6,3,1,0,3,7,3,2,
57.0,4,31.0,3,44,0,1,2.0,2.0,3,0.7516,1.8688,2.0,2,8,3,1,1,2,3,1,2,
58.0,3,33.0,3,57,1,2,3.0,3.0,4,1.6081,-0.4537,2.0,2,5,3,0,1,2,2,2,3,
54.0,3,16.0,3,35,1,3,8.0,2.0,3,-0.9612,-0.4537,1.0,3,6,2,1,1,2,5,1,2,
24.0,2,5.0,1,38,1,3,7.0,1.0,3,-0.1048,0.7075,2.0,3,5,4,0,1,1,9,3,2,
58.0,3,31.0,4,38,0,5,6.0,2.0,3,-0.1048,0.7075,2.0,3,7,3,1,0,2,2,3,2,
28.0,3,5.0,2,64,1,3,10.0,1.0,4,-0.1048,0.7075,1.0,2,7,5,0,0,1,10,3,2,
53.0,3,15.0,3,71,1,4,7.0,1.0,3,0.7516,-0.4537,2.0,2,9,3,0,0,2,8,1,3,
38.0,4,16.0,4,36,1,1,10.0,2.0,3,-0.1048,0.7075,2.0,3,7,3,1,1,3,3,0,2,
37.0,4,8.0,3,53,0,4,4.0,3.0,3,0.7516,0.7075,2.0,3,8,4,1,0,2,2,3,2,
62.0,3,32.0,2,30,1,3,10.0,4.0,5,0.7516,-0.4537,2.0,3,7,3,0,1,3,5,0,2,
65.0,4,34.0,4,37,0,2,4.0,2.0,3,0.7516,-0.4537,2.0,2,7,4,0,0,2,2,3,3,
25.0,4,6.0,3,55,2,1,5.0,4.0,5,-1.8176,-0.4537,2.0,4,8,3,1,0,2,8,2,2,
27.0,1,4.0,3,47,0,2,7.0,3.0,3,-0.9612,1.8688,2.0,3,7,3,1,0,4,3,2,0,
47.0,3,13.0,4,54,2,1,5.0,3.0,3,1.6081,-1.615,2.0,4,8,4,1,0,3,3,2,3,
25.0,4,6.0,1,39,1,5,6.0,3.0,3,-1.8176,-0.4537,3.0,2,5,3,0,0,2,7,2,3,
20.0,2,1.0,1,53,0,1,7.0,1.0,3,0.7516,1.8688,2.0,2,6,3,0,1,1,4,2,4,
56.0,3,19.0,4,36,2,3,10.0,1.0,3,0.7516,-0.4537,2.0,2,8,3,1,0,4,10,3,3,
50.0,4,16.0,1,38,1,1,8.0,2.0,3,-0.1048,-0.4537,2.0,3,5,3,0,1,3,4,1,3,
30.0,4,8.0,4,36,2,2,4.0,3.0,3,-0.1048,-0.4537,2.0,3,8,3,1,0,4,1,2,3,
22.0,1,3.0,1,54,0,3,7.0,4.0,1,0.7516,1.8688,2.0,3,6,3,1,0,2,0,2,2,
40.0,1,17.0,4,73,1,5,6.0,2.0,3,0.7516,0.7075,2.0,3,7,3,0,0,4,10,1,3,
30.0,3,7.0,4,56,1,1,8.0,3.0,2,-0.1048,1.8688,2.0,1,8,3,0,0,1,2,1,3,
28.0,3,6.0,4,23,0,2,7.0,3.0,3,0.7516,-1.615,3.0,3,7,3,0,1,1,2,1,2,
38.0,4,5.0,3,56,0,4,6.0,3.0,3,1.6081,-1.615,2.0,2,9,3,1,0,1,10,1,2,
63.0,3,37.0,4,21,0,3,1.0,3.0,3,-0.1048,-0.4537,2.0,4,8,3,1,1,3,3,3,0,
65.0,3,35.0,2,59,1,2,7.0,1.0,1,-0.1048,-2.7762,2.0,3,9,2,0,0,1,0,0,2,
38.0,4,10.0,1,68,1,2,8.0,3.0,3,0.7516,1.8688,2.0,4,8,4,0,0,2,5,1,2,
24.0,3,5.0,3,36,2,2,6.0,4.0,3,0.7516,-1.615,1.0,3,9,5,0,1,2,4,2,3,
37.0,3,4.0,1,37,1,3,8.0,4.0,3,1.6081,0.7075,2.0,2,7,3,0,1,1,2,2,3,
48.0,4,16.0,4,23,0,3,7.0,1.0,3,-0.9612,-0.4537,2.0,2,9,2,1,0,3,9,1,2,
34.0,3,12.0,1,25,1,2,5.0,3.0,3,-0.1048,-0.4537,1.0,3,8,3,0,0,2,8,1,2,
47.0,4,24.0,4,33,2,3,6.0,1.0,4,0.7516,0.7075,2.0,1,7,3,1,1,2,10,3,3,
55.0,1,21.0,1,27,1,3,7.0,3.0,3,-1.8176,-1.615,2.0,2,7,3,1,1,4,10,1,2,
52.0,5,22.0,1,57,1,1,6.0,1.0,3,0.7516,-0.4537,2.0,2,8,3,1,0,1,4,2,2,
46.0,4,23.0,4,44,1,3,6.0,2.0,3,0.7516,-0.4537,2.0,2,7,3,1,0,1,2,3,2,
24.0,4,5.0,3,38,1,4,9.0,2.0,3,1.6081,-0.4537,2.0,3,7,3,0,0,3,3,2,2,
22.0,3,3.0,1,34,0,2,9.0,3.0,3,-0.1048,-0.4537,2.0,2,7,2,1,0,3,6,2,3,
34.0,2,7.0,3,51,1,3,8.0,3.0,3,0.7516,-0.4537,1.0,4,9,5,1,0,4,4,1,3,
42.0,2,6.0,3,43,1,3,5.0,2.0,4,0.7516,-0.4537,3.0,2,7,2,0,1,2,10,3,2,
46.0,3,15.0,3,51,0,3,9.0,2.0,3,-0.1048,0.7075,2.0,3,7,3,1,0,4,7,1,2,
23.0,4,4.0,3,27,0,3,6.0,3.0,3,-0.9612,0.7075,2.0,2,5,5,0,1,0,1,2,3,
45.0,3,13.0,4,24,0,5,5.0,2.0,3,-1.8176,0.7075,2.0,2,8,3,0,1,1,0,0,2,
37.0,3,15.0,1,36,1,3,3.0,4.0,3,0.7516,-1.615,2.0,3,9,2,1,1,4,2,2,3,
26.0,4,2.0,1,66,0,2,8.0,1.0,3,0.7516,-0.4537,2.0,2,7,3,0,1,4,2,1,3,
37.0,3,6.0,1,62,1,4,7.0,4.0,3,-0.9612,-0.4537,2.0,2,5,3,0,1,1,10,1,2,
45.0,2,12.0,4,57,1,1,2.0,3.0,3,1.6081,1.8688,2.0,3,7,4,0,0,3,7,2,3,
55.0,3,32.0,4,42,1,5,9.0,1.0,3,0.7516,-0.4537,1.0,2,9,3,1,1,1,10,3,3,
47.0,4,15.0,1,25,1,2,10.0,4.0,5,0.7516,-1.615,2.0,3,6,4,1,0,2,5,1,4,
62.0,1,30.0,2,43,0,3,5.0,4.0,4,-1.8176,-0.4537,3.0,2,8,4,1,0,2,3,3,0,
24.0,3,5.0,2,22,1,2,2.0,1.0,4,-1.8176,-0.4537,2.0,2,7,3,1,1,2,10,0,2,
32.0,1,10.0,4,21,2,2,4.0,1.0,4,-1.8176,1.8688,2.0,3,6,3,0,0,4,9,0,2,
50.0,2,21.0,2,69,1,4,4.0,4.0,3,-0.1048,-0.4537,2.0,3,7,3,0,0,2,2,3,3,
20.0,4,1.0,1,23,1,2,5.0,1.0,3,-0.1048,-0.4537,2.0,2,8,4,1,0,2,6,1,3,
29.0,1,5.0,2,69,1,3,4.0,4.0,3,-1.8176,1.8688,2.0,2,8,3,0,1,2,0,3,2,
30.0,3,6.0,2,43,1,1,6.0,2.0,3,0.7516,-0.4537,2.0,3,6,3,1,1,2,9,1,2,
37.0,3,13.0,1,70,1,4,5.0,3.0,1,-1.8176,-0.4537,2.0,2,8,4,0,0,3,10,2,2,
22.0,3,3.0,3,60,1,4,8.0,3.0,5,0.7516,-0.4537,2.0,1,7,2,1,0,1,3,3,2,
22.0,3,3.0,1,73,0,2,1.0,2.0,4,0.7516,-0.4537,2.0,4,8,3,0,0,1,2,0,3,
42.0,4,14.0,4,47,1,3,9.0,3.0,3,-0.1048,-0.4537,3.0,3,7,3,0,0,3,9,2,3,
61.0,4,39.0,2,57,0,2,1.0,1.0,1,1.6081,-0.4537,1.0,4,7,4,1,0,3,4,3,0,
50.0,4,23.0,3,32,1,3,10.0,2.0,4,1.6081,0.7075,2.0,3,8,3,0,0,2,11,1,2,
54.0,5,20.0,4,49,2,1,7.0,4.0,2,-0.1048,0.7075,2.0,5,9,4,0,0,0,2,2,2,
48.0,2,25.0,1,72,1,5,4.0,3.0,3,-0.9612,-0.4537,2.0,3,8,3,0,1,1,10,2,2,
60.0,3,26.0,1,23,1,4,4.0,3.0,1,0.7516,-0.4537,3.0,2,8,3,0,0,2,10,1,2,
24.0,3,5.0,1,40,1,3,8.0,3.0,3,-0.9612,1.8688,2.0,3,8,3,1,0,2,0,1,3,
19.0,3,0.0,0,47,1,2,8.0,2.0,4,-0.9612,1.8688,2.0,1,7,3,1,1,2,5,3,3,
54.0,5,22.0,1,63,1,1,4.0,3.0,3,-0.1048,-0.4537,1.0,2,7,3,1,0,3,2,2,2,
39.0,1,16.0,2,67,1,2,9.0,1.0,3,-0.9612,-0.4537,2.0,4,5,2,0,1,2,7,2,2,
30.0,4,7.0,3,28,0,4,1.0,1.0,3,-0.1048,-0.4537,2.0,3,7,5,0,0,2,3,0,2,
34.0,2,9.0,3,45,1,4,1.0,4.0,3,-0.9612,-0.4537,2.0,1,8,4,1,1,2,2,1,2,
45.0,3,14.0,2,42,1,2,8.0,4.0,2,0.7516,0.7075,1.0,3,8,3,0,0,3,7,3,2,
22.0,3,3.0,2,27,1,3,4.0,2.0,4,-0.1048,-0.4537,2.0,2,7,4,1,0,2,2,1,3,
37.0,4,4.0,1,53,1,3,7.0,3.0,4,-0.1048,-0.4537,2.0,1,5,4,1,1,4,3,0,3,
30.0,3,8.0,1,70,1,3,5.0,3.0,4,0.7516,1.8688,2.0,2,8,4,1,1,0,9,3,3,
33.0,3,5.0,4,49,0,3,7.0,3.0,4,-0.9612,0.7075,1.0,2,5,3,0,1,4,7,1,3,
28.0,3,4.0,3,50,0,1,4.0,3.0,4,-0.9612,-0.4537,2.0,2,8,2,0,0,1,2,0,3,
22.0,4,3.0,2,46,1,5,7.0,1.0,3,-0.1048,0.7075,3.0,3,8,3,0,1,1,0,1,3,
56.0,4,18.0,4,43,0,5,6.0,3.0,3,-1.8176,-1.615,2.0,3,7,4,0,1,3,3,1,3,
30.0,3,6.0,4,42,1,2,4.0,2.0,4,-1.8176,0.7075,1.0,3,6,3,0,0,1,3,2,2,
52.0,3,20.0,1,51,1,3,8.0,4.0,4,-0.1048,-0.4537,2.0,3,8,3,1,1,2,10,3,2,
45.0,2,8.0,4,58,1,4,5.0,4.0,3,-0.9612,-0.4537,2.0,2,6,5,0,0,4,10,3,3,
47.0,5,21.0,3,48,1,3,5.0,1.0,2,-0.1048,0.7075,1.0,2,7,4,0,1,2,2,3,2,
35.0,3,13.0,3,38,1,5,6.0,3.0,3,1.6081,-0.4537,1.0,3,7,3,0,0,2,10,1,0,
31.0,4,3.0,1,33,1,3,2.0,3.0,3,0.7516,0.7075,2.0,3,5,2,0,1,3,2,2,3,
64.0,4,31.0,2,54,1,1,4.0,2.0,3,1.6081,-0.4537,2.0,2,7,3,0,0,2,5,0,2,
47.0,4,12.0,2,43,0,1,4.0,4.0,3,0.7516,-0.4537,1.0,4,9,3,0,1,3,5,0,2,
52.0,4,18.0,4,36,1,3,7.0,1.0,1,0.7516,1.8688,2.0,4,5,3,1,1,4,3,3,3,
22.0,2,3.0,2,36,1,3,7.0,1.0,3,-1.8176,0.7075,2.0,2,8,3,1,0,2,2,1,2,
42.0,4,27.0,4,27,1,3,5.0,3.0,3,1.6081,1.8688,2.0,4,7,2,0,1,2,0,2,2,
37.0,2,13.0,1,61,1,4,5.0,3.0,2,0.7516,-0.4537,1.0,3,8,3,0,0,2,2,3,0,
53.0,4,24.0,1,56,1,3,6.0,2.0,2,0.7516,-0.4537,2.0,2,8,4,0,0,4,5,1,2,
47.0,3,13.0,3,53,1,3,7.0,1.0,3,-0.1048,-0.4537,2.0,4,6,3,0,0,3,2,2,2,
65.0,3,37.0,3,28,1,5,6.0,3.0,3,0.7516,-0.4537,2.0,2,8,1,0,0,3,2,0,3,
34.0,5,7.0,1,26,1,2,7.0,3.0,3,0.7516,0.7075,2.0,3,6,2,0,0,3,3,2,2,
45.0,3,12.0,2,66,1,2,2.0,2.0,3,-1.8176,-0.4537,1.0,3,6,4,0,1,2,2,0,2,
52.0,1,30.0,3,44,1,2,7.0,2.0,4,0.7516,-0.4537,2.0,4,8,4,0,1,1,1,1,3,
35.0,3,10.0,3,56,1,4,6.0,2.0,3,-0.1048,-0.4537,3.0,2,5,4,1,0,2,11,1,3,
55.0,3,18.0,4,55,1,1,9.0,1.0,3,1.6081,-0.4537,3.0,2,7,3,0,1,2,8,2,3,
26.0,3,3.0,3,50,0,3,10.0,3.0,3,0.7516,-0.4537,2.0,2,6,3,1,1,4,10,1,2,
56.0,3,32.0,4,43,2,1,7.0,4.0,4,0.7516,-0.4537,1.0,2,8,4,0,1,3,3,2,2,
23.0,3,4.0,1,26,1,2,7.0,1.0,1,0.7516,-0.4537,2.0,4,8,4,1,0,2,7,0,3,
21.0,5,2.0,2,33,0,4,9.0,1.0,3,-1.8176,0.7075,2.0,2,8,5,1,0,2,9,3,3,
63.0,3,28.0,4,64,2,3,6.0,1.0,3,-0.1048,-0.4537,1.0,3,7,3,1,0,3,11,3,2,
47.0,4,14.0,4,51,1,5,6.0,3.0,3,-0.9612,-2.7762,2.0,2,8,3,1,0,1,9,3,2,
24.0,4,5.0,1,68,0,2,4.0,1.0,3,-0.1048,0.7075,3.0,4,8,2,0,0,2,9,2,2,
47.0,3,21.0,2,60,1,1,6.0,3.0,3,-0.1048,-0.4537,2.0,4,7,3,0,0,1,2,0,2,
23.0,3,4.0,3,41,0,1,9.0,3.0,3,-0.1048,-0.4537,2.0,4,7,3,0,0,0,4,3,3,
62.0,3,38.0,3,45,0,5,10.0,1.0,3,-0.1048,-0.4537,2.0,4,7,3,1,1,1,9,3,3,
63.0,3,39.0,3,59,1,5,6.0,2.0,3,-0.9612,0.7075,2.0,4,5,2,1,0,1,2,0,4,
42.0,3,8.0,2,58,1,3,6.0,1.0,4,1.6081,-0.4537,2.0,3,7,3,0,0,2,3,1,3,
19.0,4,0.0,0,68,2,3,7.0,3.0,4,0.7516,0.7075,1.0,4,8,3,1,0,2,9,1,3,
27.0,1,5.0,1,37,0,3,9.0,2.0,3,0.7516,0.7075,2.0,2,6,2,0,1,3,10,2,2,
38.0,1,10.0,3,54,0,3,7.0,1.0,4,1.6081,0.7075,1.0,3,8,4,0,0,3,7,0,2,
65.0,4,38.0,1,72,2,3,5.0,3.0,1,-1.8176,0.7075,1.0,3,9,3,0,0,1,4,0,2,
29.0,1,6.0,3,27,0,3,7.0,1.0,1,-0.9612,0.7075,2.0,2,9,3,0,1,3,3,2,2,
61.0,4,26.0,4,66,0,2,8.0,4.0,4,0.7516,-0.4537,2.0,3,8,5,0,0,4,2,2,3,
42.0,1,8.0,4,29,0,2,8.0,1.0,2,0.7516,-1.615,2.0,1,8,3,0,0,3,3,1,2,
58.0,1,31.0,2,44,2,4,6.0,1.0,3,1.6081,-0.4537,2.0,2,5,5,1,0,3,10,2,3,
19.0,4,0.0,0,70,1,1,8.0,3.0,5,-0.1048,0.7075,3.0,4,6,1,0,1,3,1,3,3,
28.0,4,4.0,1,71,1,1,4.0,1.0,3,0.7516,0.7075,2.0,1,6,2,0,0,2,10,0,2,
58.0,3,21.0,4,41,1,3,7.0,2.0,3,0.7516,-0.4537,2.0,2,9,3,0,1,2,2,0,2,
32.0,5,3.0,3,29,1,3,10.0,2.0,4,-0.1048,-0.4537,3.0,2,5,3,0,0,3,5,1,2,
20.0,3,1.0,1,63,1,3,9.0,1.0,3,-0.1048,-0.4537,2.0,4,8,5,0,1,4,7,2,2,
65.0,4,40.0,4,47,1,4,8.0,3.0,5,0.7516,0.7075,2.0,3,5,4,0,0,3,10,1,3,
59.0,3,22.0,4,74,1,3,6.0,4.0,3,-1.8176,0.7075,1.0,3,5,3,1,0,3,8,0,2,
39.0,3,14.0,1,55,0,2,5.0,1.0,4,-0.1048,-0.4537,2.0,5,8,3,1,0,3,2,3,3,
41.0,2,13.0,4,31,1,3,7.0,3.0,5,0.7516,-0.4537,2.0,3,8,2,1,1,3,2,1,3,
